"lake","station","date","depth","species.code","species","density.cells.l","biomass.mg.m3","length.um","width.um","cell.volume.um3","group"
"Conestogo","clw",2018-06-25,2,"P6562","Cryptomonas reflexa (Marsson) Skuja",5800,4.25,21,10,733,"Cryptophyte"
"Conestogo","clw",2018-06-25,2,"P6565","Cryptomonas rostratiformis Skuja",15600,50.19,36,16,3217,"Cryptophyte"
"Conestogo","clw",2018-06-25,2,"P7632","Gymnodinium sp.",400,3.16,24.7,24.7,7890.2,"Dinoflagellate"
"Conestogo","clw",2018-06-25,2,"P7644","Ceratium hirundinella (Muller) Schrank",1800,90.48,60,40,50265.5,"Dinoflagellate"
"Conestogo","clw",2018-07-03,2,"P1041","Aphanizomenon flos-aquae Ralfs and Born.",800,2.21,220,4,2764.6,"Cyanophyte"
"Conestogo","clw",2018-07-03,2,"P1076","Woronichinia compacta (Lemmermann) Komarek and Hindak",1400,5.74,0,0,4100,"Cyanophyte"
"Conestogo","clw",2018-07-03,2,"P1133","Anabaena flos-aquae (Lyngb.) Breb. & Bornet",5200,21.98,210,6.2,4226.7,"Cyanophyte"
"Conestogo","clw",2018-07-03,2,"P1204","Heterocycts (Anabaena flos-aquae)",6600,0.86,6.3,6.3,130.9,"Cyanophyte"
"Conestogo","clw",2018-07-03,2,"P1205","Heterocycts (Aphanizomenon flos-aquae)",200,0.01,5.9,4.3,57.1,"Cyanophyte"
"Conestogo","clw",2018-07-03,2,"P1210","Anabaena Akinetes",1200,0.46,18,6.4,386,"Cyanophyte"
"Conestogo","clw",2018-07-03,2,"P2105","Chlamydomonas spp.",43104,2.17,6,4,50.3,"Chlorophyte"
"Conestogo","clw",2018-07-03,2,"P2193","Staurodesmus paradoxum Meyen",NA,NA,27.6,25,3323.8,"Chlorophyte"
"Conestogo","clw",2018-07-03,2,"P2204","Ankyra judayi (G.M. Smith) Fott",71840,6.77,15,4,94.2,"Chlorophyte"
"Conestogo","clw",2018-07-03,2,"P2238","Eudorina sp.",400,1.26,0,0,3150,"Chlorophyte"
"Conestogo","clw",2018-07-03,2,"P2255","Selenastrum copricornutum Printz",14368,0.15,6.9,1.7,10.4,"Chlorophyte"
"Conestogo","clw",2018-07-03,2,"P3301","Euglena acus Ehrenberg",200,2.05,100,14,10262.5,"Euglenophyte"
"Conestogo","clw",2018-07-03,2,"P4351","Small chrysophyceae",114944,1.62,3,3,14.1,"Chrysophyte"
"Conestogo","clw",2018-07-03,2,"P4352","Large chrysophyceae",93392,16.77,7,7,179.6,"Chrysophyte"
"Conestogo","clw",2018-07-03,2,"P4357","Chrysococcus sp.",395120,25.84,5,5,65.4,"Chrysophyte"
"Conestogo","clw",2018-07-03,2,"P4370","Mallomonas akrokomos Asmund and Kristiansen",14368,2.89,16,4.9,201.1,"Chrysophyte"
"Conestogo","clw",2018-07-03,2,"P4388","Dinobryon sertularia Ehrenberg",244256,55.25,12,6,226.2,"Chrysophyte"
"Conestogo","clw",2018-07-03,2,"P4388","Dinobryon sertularia Ehrenberg",17000,86.45,0,0,5085,"Chrysophyte"
"Conestogo","clw",2018-07-03,2,"P4398","Ochromonas globosa Skuja",50288,6.9,6.4,6.4,137.3,"Chrysophyte"
"Conestogo","clw",2018-07-03,2,"P4401","Uroglena volvox Ehrenberg",143680,16.25,6,6,113.1,"Chrysophyte"
"Conestogo","clw",2018-07-03,2,"P5513","Tabellaria fenestrata (Lyngbye) Kutzing",2000,1.68,89,6,838.8,"Diatom"
"Conestogo","clw",2018-07-03,2,"P5515","Fragilaria crotonensis Kitton",6000,1.83,73,4,305.8,"Diatom"
"Conestogo","clw",2018-07-03,2,"P5523","Synedra ulna (Nitzsch) Ehrenberg",1200,3.17,280,6,2638.9,"Diatom"
"Conestogo","clw",2018-07-03,2,"P5524","Asterionella formosa Hassall",6800,0.65,91,2,95.3,"Diatom"
"Conestogo","clw",2018-07-03,2,"P5551","Cyclotella michiganiana Skvortzow",21552,0.41,2.3,4.6,19.1,"Diatom"
"Conestogo","clw",2018-07-03,2,"P6554","Rhodomonas minuta Skuja",244256,33.76,11,6,138.2,"Cryptophyte"
"Conestogo","clw",2018-07-03,2,"P6558","Cryptomonas erosa Ehrenberg",27400,47.24,25.2,14,1724.1,"Cryptophyte"
"Conestogo","clw",2018-07-03,2,"P6562","Cryptomonas reflexa (Marsson) Skuja",200,0.14,20,10,698.1,"Cryptophyte"
"Conestogo","clw",2018-07-03,2,"P6565","Cryptomonas rostratiformis Skuja",400,1.22,34,16,3038.3,"Cryptophyte"
"Conestogo","clw",2018-07-03,2,"P6568","Katablepharis ovalis Skuja",71840,3.13,7.9,4,43.6,"Cryptophyte"
"Conestogo","clw",2018-07-03,2,"P7632","Gymnodinium sp.",400,2.11,21.6,21.6,5276.7,"Dinoflagellate"
"Conestogo","clw",2018-07-03,2,"P7639","Peridinium pusillum (Penard) Lemmermann",200,0.72,19,19,3591.4,"Dinoflagellate"
"Conestogo","clw",2018-07-03,2,"P7644","Ceratium hirundinella (Muller) Schrank",2600,130.69,60,40,50265.5,"Dinoflagellate"
"Conestogo","clw",2018-07-09,2,"P1041","Aphanizomenon flos-aquae Ralfs and Born.",9200,25.43,220,4,2764.6,"Cyanophyte"
"Conestogo","clw",2018-07-09,2,"P1076","Woronichinia compacta (Lemmermann) Komarek and Hindak",200,0.78,0,0,3900,"Cyanophyte"
"Conestogo","clw",2018-07-09,2,"P1133","Anabaena flos-aquae (Lyngb.) Breb. & Bornet",600,2.37,196,6.2,3944.9,"Cyanophyte"
"Conestogo","clw",2018-07-09,2,"P1204","Heterocycts (Anabaena flos-aquae)",1000,0.13,6.3,6.3,130.9,"Cyanophyte"
"Conestogo","clw",2018-07-09,2,"P1205","Heterocycts (Aphanizomenon flos-aquae)",2000,0.11,5.5,4.3,53.2,"Cyanophyte"
"Conestogo","clw",2018-07-09,2,"P1210","Anabaena Akinetes",200,0.04,11,6.2,221.4,"Cyanophyte"
"Conestogo","clw",2018-07-09,2,"P2101","Carteria spp.",50288,56.52,12.9,12.9,1124,"Chlorophyte"
"Conestogo","clw",2018-07-09,2,"P2105","Chlamydomonas spp.",193968,9.76,6,4,50.3,"Chlorophyte"
"Conestogo","clw",2018-07-09,2,"P2113","Pediastrum duplex Meyen",200,0.73,0,0,3625,"Chlorophyte"
"Conestogo","clw",2018-07-09,2,"P2121","Oocystis lacustris Chodat",7184,0.19,5.5,3,25.9,"Chlorophyte"
"Conestogo","clw",2018-07-09,2,"P2132","Scenedesmus denticulatus Lagerhiem",43104,2.31,9.6,4,53.6,"Chlorophyte"
"Conestogo","clw",2018-07-09,2,"P2138","Monoraphidium komarkovae (Nyg.) Komarkova-Legnerova",7184,0.5,41,1.8,69.6,"Chlorophyte"
"Conestogo","clw",2018-07-09,2,"P2174","Closterium sp.",200,0.1,76,4,477.5,"Chlorophyte"
"Conestogo","clw",2018-07-09,2,"P2193","Staurodesmus paradoxum Meyen",400,1.47,29,25,3669.6,"Chlorophyte"
"Conestogo","clw",2018-07-09,2,"P2204","Ankyra judayi (G.M. Smith) Fott",35920,3.29,14.6,4,91.7,"Chlorophyte"
"Conestogo","clw",2018-07-09,2,"P3301","Euglena acus Ehrenberg",200,0.95,91,10,4764.7,"Euglenophyte"
"Conestogo","clw",2018-07-09,2,"P4351","Small chrysophyceae",93392,1.2,2.9,2.9,12.8,"Chrysophyte"
"Conestogo","clw",2018-07-09,2,"P4352","Large chrysophyceae",21552,3.87,7,7,179.6,"Chrysophyte"
"Conestogo","clw",2018-07-09,2,"P4357","Chrysococcus sp.",459776,30.07,5,5,65.4,"Chrysophyte"
"Conestogo","clw",2018-07-09,2,"P4362","Kephyrion sp.",14368,0.22,3.1,3.1,15.6,"Chrysophyte"
"Conestogo","clw",2018-07-09,2,"P4363","Spiniferomonas serrata",14368,1.25,5.5,5.5,87.1,"Chrysophyte"
"Conestogo","clw",2018-07-09,2,"P4370","Mallomonas akrokomos Asmund and Kristiansen",7184,1.66,17,5.1,231.5,"Chrysophyte"
"Conestogo","clw",2018-07-09,2,"P4388","Dinobryon sertularia Ehrenberg",201152,45.5,12,6,226.2,"Chrysophyte"
"Conestogo","clw",2018-07-09,2,"P4388","Dinobryon sertularia Ehrenberg",1200,6.1,0,0,5085,"Chrysophyte"
"Conestogo","clw",2018-07-09,2,"P4398","Ochromonas globosa Skuja",165232,19.63,6.1,6.1,118.8,"Chrysophyte"
"Conestogo","clw",2018-07-09,2,"P4401","Uroglena volvox Ehrenberg",222704,25.19,6,6,113.1,"Chrysophyte"
"Conestogo","clw",2018-07-09,2,"P4418","Salpingoeca frequentissima (Zach.) Lemmermann",50288,1.48,5.5,3.2,29.5,"Chrysophyte"
"Conestogo","clw",2018-07-09,2,"P5508","Cyclotella pseudostelligera",35920,16.59,6.65,13.3,461.9,"Diatom"
"Conestogo","clw",2018-07-09,2,"P5511","Rhizosolenia eriense H.L. Smith",14368,1.02,10,3,70.7,"Diatom"
"Conestogo","clw",2018-07-09,2,"P5515","Fragilaria crotonensis Kitton",38200,11.36,71,4,297.4,"Diatom"
"Conestogo","clw",2018-07-09,2,"P5516","Fragilaria construens (Ehrenberg) Grunow",400,10.64,210,22,26609.3,"Diatom"
"Conestogo","clw",2018-07-09,2,"P5523","Synedra ulna (Nitzsch) Ehrenberg",9000,21.63,255,6,2403.3,"Diatom"
"Conestogo","clw",2018-07-09,2,"P5530","Stephanodiscus niagarae Ehrenberg",200,1.99,18.5,37,9945.7,"Diatom"
"Conestogo","clw",2018-07-09,2,"P5540","Aulacoseira italica v subarctica (O. Muller) Simonsen",200,1.93,330,6.1,9644.1,"Diatom"
"Conestogo","clw",2018-07-09,2,"P5551","Cyclotella michiganiana Skvortzow",143680,3.52,2.5,5,24.5,"Diatom"
"Conestogo","clw",2018-07-09,2,"P6554","Rhodomonas minuta Skuja",1702608,226.79,10.6,6,133.2,"Cryptophyte"
"Conestogo","clw",2018-07-09,2,"P6558","Cryptomonas erosa Ehrenberg",61000,101.83,24.4,14,1669.4,"Cryptophyte"
"Conestogo","clw",2018-07-09,2,"P6562","Cryptomonas reflexa (Marsson) Skuja",6600,5.07,22,10,767.9,"Cryptophyte"
"Conestogo","clw",2018-07-09,2,"P6565","Cryptomonas rostratiformis Skuja",4200,13.51,36,16,3217,"Cryptophyte"
"Conestogo","clw",2018-07-09,2,"P6568","Katablepharis ovalis Skuja",172416,7.52,7.9,4,43.6,"Cryptophyte"
"Conestogo","clw",2018-07-09,2,"P7644","Ceratium hirundinella (Muller) Schrank",11600,583.08,60,40,50265.5,"Dinoflagellate"
"Conestogo","clw",2017-07-11,2,"P1041","Aphanizomenon flos-aquae Ralfs and Born.",222000,613.74,220,4,2764.6,"Cyanophyte"
"Conestogo","clw",2017-07-11,2,"P1076","Woronichinia compacta (Lemmermann) Komarek and Hindak",3000,10.95,0,0,3650,"Cyanophyte"
"Conestogo","clw",2017-07-11,2,"P1205","Heterocycts (Aphanizomenon flos-aquae)",96000,5.32,6,4.2,55.4,"Cyanophyte"
"Conestogo","clw",2017-07-11,2,"P2112","Sphaerocystis schroeteri Chodat",79366,2.87,4.1,4.1,36.1,"Chlorophyte"
"Conestogo","clw",2017-07-11,2,"P2204","Ankyra judayi (G.M. Smith) Fott",555562,56.89,16.3,4,102.4,"Chlorophyte"
"Conestogo","clw",2017-07-11,2,"P4351","Small chrysophyceae",555562,7.11,2.9,2.9,12.8,"Chrysophyte"
"Conestogo","clw",2017-07-11,2,"P4352","Large chrysophyceae",198415,35.64,7,7,179.6,"Chrysophyte"
"Conestogo","clw",2017-07-11,2,"P4355","Chrysochromulina parva Lackey",39683,2.6,5,5,65.4,"Chrysophyte"
"Conestogo","clw",2017-07-11,2,"P4357","Chrysococcus sp.",595245,38.93,5,5,65.4,"Chrysophyte"
"Conestogo","clw",2017-07-11,2,"P4418","Salpingoeca frequentissima (Zach.) Lemmermann",912709,31.21,6,3.3,34.2,"Chrysophyte"
"Conestogo","clw",2017-07-11,2,"P5509","Cyclotella ocellata Pant.",39683,3.42,3.8,7.6,86.2,"Diatom"
"Conestogo","clw",2017-07-11,2,"P5524","Asterionella formosa Hassall",118000,10.88,88,2,92.2,"Diatom"
"Conestogo","clw",2017-07-11,2,"P5530","Stephanodiscus niagarae Ehrenberg",10000,239.59,24.8,49.6,23959.3,"Diatom"
"Conestogo","clw",2017-07-11,2,"P5540","Aulacoseira italica v subarctica (O. Muller) Simonsen",5000,76.26,296,8.1,15252.9,"Diatom"
"Conestogo","clw",2017-07-11,2,"P5551","Cyclotella michiganiana Skvortzow",119049,2.92,2.5,5,24.5,"Diatom"
"Conestogo","clw",2017-07-11,2,"P6554","Rhodomonas minuta Skuja",396830,51.87,10.4,6,130.7,"Cryptophyte"
"Conestogo","clw",2017-07-11,2,"P6558","Cryptomonas erosa Ehrenberg",5000,8.89,26,14,1778.8,"Cryptophyte"
"Conestogo","clw",2017-07-11,2,"P6568","Katablepharis ovalis Skuja",79366,3.29,7.7,4,41.4,"Cryptophyte"
"Conestogo","clw",2017-07-11,2,"P7639","Peridinium pusillum (Penard) Lemmermann",3000,11.47,19.4,19.4,3823,"Dinoflagellate"
"Conestogo","clw",2017-07-19,2,"P1041","Aphanizomenon flos-aquae Ralfs and Born.",987000,2728.66,220,4,2764.6,"Cyanophyte"
"Conestogo","clw",2017-07-19,2,"P1076","Woronichinia compacta (Lemmermann) Komarek and Hindak",13000,52,0,0,4000,"Cyanophyte"
"Conestogo","clw",2017-07-19,2,"P1133","Anabaena flos-aquae (Lyngb.) Breb. & Bornet",11000,69.96,316,6.2,6360.2,"Cyanophyte"
"Conestogo","clw",2017-07-19,2,"P1204","Heterocycts (Anabaena flos-aquae)",16000,2.09,6.3,6.3,130.9,"Cyanophyte"
"Conestogo","clw",2017-07-19,2,"P1205","Heterocycts (Aphanizomenon flos-aquae)",331000,15.52,5.6,4,46.9,"Cyanophyte"
"Conestogo","clw",2017-07-19,2,"P1211","Aphanizomenon Akinetes",1000,0.19,21,4.2,194,"Cyanophyte"
"Conestogo","clw",2017-07-19,2,"P2101","Carteria spp.",317464,47.87,8,6,150.8,"Chlorophyte"
"Conestogo","clw",2017-07-19,2,"P2105","Chlamydomonas spp.",79366,2.06,5.5,3,25.9,"Chlorophyte"
"Conestogo","clw",2017-07-19,2,"P2204","Ankyra judayi (G.M. Smith) Fott",793660,72.78,14.6,4,91.7,"Chlorophyte"
"Conestogo","clw",2017-07-19,2,"P4351","Small chrysophyceae",158732,1.02,2.3,2.3,6.4,"Chrysophyte"
"Conestogo","clw",2017-07-19,2,"P4352","Large chrysophyceae",119049,21.38,7,7,179.6,"Chrysophyte"
"Conestogo","clw",2017-07-19,2,"P4357","Chrysococcus sp.",476196,31.14,5,5,65.4,"Chrysophyte"
"Conestogo","clw",2017-07-19,2,"P4398","Ochromonas globosa Skuja",119049,17.12,6.5,6.5,143.8,"Chrysophyte"
"Conestogo","clw",2017-07-19,2,"P4418","Salpingoeca frequentissima (Zach.) Lemmermann",39683,1.25,5.9,3.2,31.6,"Chrysophyte"
"Conestogo","clw",2017-07-19,2,"P5524","Asterionella formosa Hassall",97000,8.94,88,2,92.2,"Diatom"
"Conestogo","clw",2017-07-19,2,"P5530","Stephanodiscus niagarae Ehrenberg",3000,78.14,25.5,51,26046,"Diatom"
"Conestogo","clw",2017-07-19,2,"P5540","Aulacoseira italica v subarctica (O. Muller) Simonsen",8000,133.72,341,7.9,16714.7,"Diatom"
"Conestogo","clw",2017-07-19,2,"P6554","Rhodomonas minuta Skuja",674611,93.23,11,6,138.2,"Cryptophyte"
"Conestogo","clw",2017-07-19,2,"P6558","Cryptomonas erosa Ehrenberg",7000,12.31,25.7,14,1758.3,"Cryptophyte"
"Conestogo","clw",2017-07-19,2,"P6562","Cryptomonas reflexa (Marsson) Skuja",1000,0.73,21,10,733,"Cryptophyte"
"Conestogo","clw",2017-07-19,2,"P6568","Katablepharis ovalis Skuja",317464,13.84,7.9,4,43.6,"Cryptophyte"
"Conestogo","clw",2017-07-19,2,"P7632","Gymnodinium sp.",1000,9.31,26.1,26.1,9309.4,"Dinoflagellate"
"Conestogo","clw",2017-07-19,2,"P7644","Ceratium hirundinella (Muller) Schrank",10000,502.66,60,40,50265.5,"Dinoflagellate"
"Conestogo","clw",2017-07-25,2,"P1041","Aphanizomenon flos-aquae Ralfs and Born.",1800000,5228.28,220,4.1,2904.6,"Cyanophyte"
"Conestogo","clw",2017-07-25,2,"P1076","Woronichinia compacta (Lemmermann) Komarek and Hindak",31000,127.1,0,0,4100,"Cyanophyte"
"Conestogo","clw",2017-07-25,2,"P1205","Heterocycts (Aphanizomenon flos-aquae)",141000,6.91,5.3,4.2,49,"Cyanophyte"
"Conestogo","clw",2017-07-25,2,"P1211","Aphanizomenon Akinetes",14000,2.7,19,4.4,192.6,"Cyanophyte"
"Conestogo","clw",2017-07-25,2,"P2101","Carteria spp.",39683,5.98,8,6,150.8,"Chlorophyte"
"Conestogo","clw",2017-07-25,2,"P2105","Chlamydomonas spp.",39683,2.33,7,4,58.6,"Chlorophyte"
"Conestogo","clw",2017-07-25,2,"P2130","Scenedesmus quadricauda (Turp.) Brebisson",79366,6.93,10,5,87.3,"Chlorophyte"
"Conestogo","clw",2017-07-25,2,"P2193","Staurodesmus paradoxum Meyen",1000,3.49,28.3,25,3494.5,"Chlorophyte"
"Conestogo","clw",2017-07-25,2,"P2204","Ankyra judayi (G.M. Smith) Fott",396830,39.29,15,4.1,99,"Chlorophyte"
"Conestogo","clw",2017-07-25,2,"P2255","Selenastrum copricornutum Printz",79366,0.85,7.1,1.7,10.7,"Chlorophyte"
"Conestogo","clw",2017-07-25,2,"P4351","Small chrysophyceae",119049,0.76,2.3,2.3,6.4,"Chrysophyte"
"Conestogo","clw",2017-07-25,2,"P4352","Large chrysophyceae",198415,35.64,7,7,179.6,"Chrysophyte"
"Conestogo","clw",2017-07-25,2,"P4355","Chrysochromulina parva Lackey",277781,18.17,5,5,65.4,"Chrysophyte"
"Conestogo","clw",2017-07-25,2,"P4357","Chrysococcus sp.",595245,38.93,5,5,65.4,"Chrysophyte"
"Conestogo","clw",2017-07-25,2,"P4398","Ochromonas globosa Skuja",357147,53.75,6.6,6.6,150.5,"Chrysophyte"
"Conestogo","clw",2017-07-25,2,"P4418","Salpingoeca frequentissima (Zach.) Lemmermann",198415,5.6,5.6,3.1,28.2,"Chrysophyte"
"Conestogo","clw",2017-07-25,2,"P5508","Cyclotella pseudostelligera",79366,42.76,7,14,538.8,"Diatom"
"Conestogo","clw",2017-07-25,2,"P5523","Synedra ulna (Nitzsch) Ehrenberg",1000,2.45,260,6,2450.4,"Diatom"
"Conestogo","clw",2017-07-25,2,"P5524","Asterionella formosa Hassall",12000,1.11,88,2,92.2,"Diatom"
"Conestogo","clw",2017-07-25,2,"P5530","Stephanodiscus niagarae Ehrenberg",5000,130.23,25.5,51,26046,"Diatom"
"Conestogo","clw",2017-07-25,2,"P5540","Aulacoseira italica v subarctica (O. Muller) Simonsen",17000,245.28,280,8.1,14428.4,"Diatom"
"Conestogo","clw",2017-07-25,2,"P5551","Cyclotella michiganiana Skvortzow",277781,6.81,2.5,5,24.5,"Diatom"
"Conestogo","clw",2017-07-25,2,"P6554","Rhodomonas minuta Skuja",357147,51.61,11.5,6,144.5,"Cryptophyte"
"Conestogo","clw",2017-07-25,2,"P6558","Cryptomonas erosa Ehrenberg",7000,12.74,26.6,14,1819.9,"Cryptophyte"
"Conestogo","clw",2017-07-25,2,"P6568","Katablepharis ovalis Skuja",515879,26.62,8.6,4,51.6,"Cryptophyte"
"Conestogo","clw",2017-07-25,2,"P7644","Ceratium hirundinella (Muller) Schrank",14000,703.72,60,40,50265.5,"Dinoflagellate"
"Conestogo","clw",2017-07-31,2,"P1041","Aphanizomenon flos-aquae Ralfs and Born.",630000,2454.23,310,4,3895.6,"Cyanophyte"
"Conestogo","clw",2017-07-31,2,"P1076","Woronichinia compacta (Lemmermann) Komarek and Hindak",28000,110.6,0,0,3950,"Cyanophyte"
"Conestogo","clw",2017-07-31,2,"P1133","Anabaena flos-aquae (Lyngb.) Breb. & Bornet",2000,9.14,220,6.3,4572,"Cyanophyte"
"Conestogo","clw",2017-07-31,2,"P1204","Heterocycts (Anabaena flos-aquae)",1000,0.13,6.3,6.3,130.9,"Cyanophyte"
"Conestogo","clw",2017-07-31,2,"P1205","Heterocycts (Aphanizomenon flos-aquae)",47000,2.36,5.7,4.1,50.2,"Cyanophyte"
"Conestogo","clw",2017-07-31,2,"P2105","Chlamydomonas spp.",119049,5.99,6,4,50.3,"Chlorophyte"
"Conestogo","clw",2017-07-31,2,"P2113","Pediastrum duplex Meyen",2000,6.26,0,0,3130,"Chlorophyte"
"Conestogo","clw",2017-07-31,2,"P2126","Chodatella sp.",277781,7.72,5.9,3,27.8,"Chlorophyte"
"Conestogo","clw",2017-07-31,2,"P2136","Dictyosphaerium pulchellum Wood",1111124,125.67,6,6,113.1,"Chlorophyte"
"Conestogo","clw",2017-07-31,2,"P2174","Closterium sp.",1000,0.48,76,4,477.5,"Chlorophyte"
"Conestogo","clw",2017-07-31,2,"P2204","Ankyra judayi (G.M. Smith) Fott",79366,8.43,16.9,4,106.2,"Chlorophyte"
"Conestogo","clw",2017-07-31,2,"P3301","Euglena acus Ehrenberg",1000,7.24,96,12,7238.2,"Euglenophyte"
"Conestogo","clw",2017-07-31,2,"P4351","Small chrysophyceae",396830,2.86,2.4,2.4,7.2,"Chrysophyte"
"Conestogo","clw",2017-07-31,2,"P4352","Large chrysophyceae",714294,128.29,7,7,179.6,"Chrysophyte"
"Conestogo","clw",2017-07-31,2,"P4357","Chrysococcus sp.",1785735,110,4.9,4.9,61.6,"Chrysophyte"
"Conestogo","clw",2017-07-31,2,"P4401","Uroglena volvox Ehrenberg",119049,15.58,6.3,6.3,130.9,"Chrysophyte"
"Conestogo","clw",2017-07-31,2,"P4418","Salpingoeca frequentissima (Zach.) Lemmermann",238098,7.19,6,3.1,30.2,"Chrysophyte"
"Conestogo","clw",2017-07-31,2,"P5515","Fragilaria crotonensis Kitton",1000,0.3,72,4,301.6,"Diatom"
"Conestogo","clw",2017-07-31,2,"P5524","Asterionella formosa Hassall",16000,1.49,89,2,93.2,"Diatom"
"Conestogo","clw",2017-07-31,2,"P5530","Stephanodiscus niagarae Ehrenberg",5000,130.23,25.5,51,26046,"Diatom"
"Conestogo","clw",2017-07-31,2,"P5540","Aulacoseira italica v subarctica (O. Muller) Simonsen",13000,192.97,336,7.5,14844,"Diatom"
"Conestogo","clw",2017-07-31,2,"P5551","Cyclotella michiganiana Skvortzow",476196,11.67,2.5,5,24.5,"Diatom"
"Conestogo","clw",2017-07-31,2,"P6554","Rhodomonas minuta Skuja",3650836,504.55,11,6,138.2,"Cryptophyte"
"Conestogo","clw",2017-07-31,2,"P6558","Cryptomonas erosa Ehrenberg",5000,8.89,26,14,1778.8,"Cryptophyte"
"Conestogo","clw",2017-07-31,2,"P6568","Katablepharis ovalis Skuja",1627003,65.57,7.6,4,40.3,"Cryptophyte"
"Conestogo","clw",2017-07-31,2,"P7644","Ceratium hirundinella (Muller) Schrank",9000,452.39,60,40,50265.5,"Dinoflagellate"
"Conestogo","clw",2017-08-10,2,"P1041","Aphanizomenon flos-aquae Ralfs and Born.",810000,2442.88,240,4,3015.9,"Cyanophyte"
"Conestogo","clw",2017-08-10,2,"P1076","Woronichinia compacta (Lemmermann) Komarek and Hindak",23000,94.88,0,0,4125,"Cyanophyte"
"Conestogo","clw",2017-08-10,2,"P1077","Pseudanabaena sp.",39683,4.49,36,2,113.1,"Cyanophyte"
"Conestogo","clw",2017-08-10,2,"P1205","Heterocycts (Aphanizomenon flos-aquae)",146000,7.42,5.5,4.2,50.8,"Cyanophyte"
"Conestogo","clw",2017-08-10,2,"P2105","Chlamydomonas spp.",436513,29.25,8,4,67,"Chlorophyte"
"Conestogo","clw",2017-08-10,2,"P2112","Sphaerocystis schroeteri Chodat",238098,9.9,4.3,4.3,41.6,"Chlorophyte"
"Conestogo","clw",2017-08-10,2,"P2113","Pediastrum duplex Meyen",3000,9.53,0,0,3175,"Chlorophyte"
"Conestogo","clw",2017-08-10,2,"P2121","Oocystis lacustris Chodat",396830,19.96,6,4,50.3,"Chlorophyte"
"Conestogo","clw",2017-08-10,2,"P2126","Chodatella sp.",39683,1.05,5.6,3,26.4,"Chlorophyte"
"Conestogo","clw",2017-08-10,2,"P2143","Monoraphidium minutum (Nag.) Komarkova-Legnerova",39683,2.24,9,4,56.5,"Chlorophyte"
"Conestogo","clw",2017-08-10,2,"P2174","Closterium sp.",2000,2.52,89,6,1258.2,"Chlorophyte"
"Conestogo","clw",2017-08-10,2,"P2193","Staurodesmus paradoxum Meyen",1000,3.82,29,26,3816.3,"Chlorophyte"
"Conestogo","clw",2017-08-10,2,"P2204","Ankyra judayi (G.M. Smith) Fott",158732,13.97,14,4,88,"Chlorophyte"
"Conestogo","clw",2017-08-10,2,"P2222","Treubaria sp.",79366,1.12,3,3,14.1,"Chlorophyte"
"Conestogo","clw",2017-08-10,2,"P3301","Euglena acus Ehrenberg",2000,12.97,86,12,6484.2,"Euglenophyte"
"Conestogo","clw",2017-08-10,2,"P4351","Small chrysophyceae",555562,7.83,3,3,14.1,"Chrysophyte"
"Conestogo","clw",2017-08-10,2,"P4352","Large chrysophyceae",357147,64.14,7,7,179.6,"Chrysophyte"
"Conestogo","clw",2017-08-10,2,"P4355","Chrysochromulina parva Lackey",158732,10.38,5,5,65.4,"Chrysophyte"
"Conestogo","clw",2017-08-10,2,"P4357","Chrysococcus sp.",1507954,98.62,5,5,65.4,"Chrysophyte"
"Conestogo","clw",2017-08-10,2,"P4368","Mallomonas crassisquama (Asmund) Fott",1000,1.05,20,10,1047.2,"Chrysophyte"
"Conestogo","clw",2017-08-10,2,"P4388","Dinobryon sertularia Ehrenberg",39683,8.98,12,6,226.2,"Chrysophyte"
"Conestogo","clw",2017-08-10,2,"P4398","Ochromonas globosa Skuja",515879,64.38,6.2,6.2,124.8,"Chrysophyte"
"Conestogo","clw",2017-08-10,2,"P4418","Salpingoeca frequentissima (Zach.) Lemmermann",277781,8.33,5.6,3.2,30,"Chrysophyte"
"Conestogo","clw",2017-08-10,2,"P5509","Cyclotella ocellata Pant.",79366,6.84,3.8,7.6,86.2,"Diatom"
"Conestogo","clw",2017-08-10,2,"P5515","Fragilaria crotonensis Kitton",10000,2.97,71,4,297.4,"Diatom"
"Conestogo","clw",2017-08-10,2,"P5524","Asterionella formosa Hassall",17000,1.58,89,2,93.2,"Diatom"
"Conestogo","clw",2017-08-10,2,"P5530","Stephanodiscus niagarae Ehrenberg",3000,87.7,26.5,53,29231.9,"Diatom"
"Conestogo","clw",2017-08-10,2,"P5540","Aulacoseira italica v subarctica (O. Muller) Simonsen",18000,228.05,320,7.1,12669.4,"Diatom"
"Conestogo","clw",2017-08-10,2,"P5551","Cyclotella michiganiana Skvortzow",1706369,41.81,2.5,5,24.5,"Diatom"
"Conestogo","clw",2017-08-10,2,"P6554","Rhodomonas minuta Skuja",833343,120.42,11.5,6,144.5,"Cryptophyte"
"Conestogo","clw",2017-08-10,2,"P6558","Cryptomonas erosa Ehrenberg",17000,29.43,25.3,14,1730.9,"Cryptophyte"
"Conestogo","clw",2017-08-10,2,"P6565","Cryptomonas rostratiformis Skuja",2000,6.43,36,16,3217,"Cryptophyte"
"Conestogo","clw",2017-08-10,2,"P6568","Katablepharis ovalis Skuja",1190490,54.52,8.1,4,45.8,"Cryptophyte"
"Conestogo","clw",2017-08-10,2,"P7632","Gymnodinium sp.",1000,14.14,30,30,14137.2,"Dinoflagellate"
"Conestogo","clw",2017-08-10,2,"P7639","Peridinium pusillum (Penard) Lemmermann",3000,11.47,19.4,19.4,3823,"Dinoflagellate"
